,mass A,,
15.745,-3.040,9.629
15.761,-3.647,9.278
15.778,-4.244,8.834
15.795,-4.824,8.280
15.811,-5.352,7.660
15.828,-5.919,6.932
15.845,-6.542,6.128
15.862,-7.011,5.232
15.878,-7.391,4.280
15.895,-7.710,3.300
15.912,-7.895,2.282
15.928,-8.082,1.237
15.945,-8.157,0.194
15.962,-8.157,-0.841
15.978,-8.107,-1.873
15.995,-7.976,-2.879
16.012,-7.783,-3.844
16.028,-7.499,-4.784
16.045,-7.148,-5.634
16.062,-6.745,-6.447
16.078,-6.331,-7.189
16.095,-5.833,-7.852
16.112,-5.291,-8.446
16.128,-4.723,-8.948
16.145,-3.536,-9.278
16.162,-3.322,-9.664
16.178,-2.582,-9.869
16.195,-1.915,-9.989
16.212,-1.323,-10.05
16.228,-0.305,-9.931
16.245,0.358,-9.763
16.262,1.123,-9.530
16.278,1.686,-9.160
16.295,2.496,-8.751
16.312,3.056,-8.243
16.329,3.614,-7.650
16.345,4.057,-6.945
16.362,4.474,-6.216
16.379,4.861,-5.392
16.395,5.140,-4.498
16.412,5.402,-3.597
16.429,5.586,-2.652
16.445,5.758,-1.676
16.462,5.753,-0.655
16.479,5.791,0.326
16.495,5.233,1.451
16.512,5.044,2.443
16.529,5.011,3.365
16.545,4.871,4.266
16.562,4.649,5.133
16.579,4.357,5.950
16.595,3.892,6.718
16.612,3.391,7.419
16.629,2.869,8.042
16.645,2.315,8.578
16.662,1.728,9.062
16.679,1.099,9.439
16.695,0.452,9.696
16.712,-0.198,9.879
16.729,-0.856,9.974
16.745,-1.494,9.973
16.762,-2.144,9.858
16.779,-2.788,9.662
16.796,-3.407,9.389
16.812,-3.960,9.028
16.829,-4.519,8.554
16.846,-5.033,7.991
16.862,-5.500,7.363
16.879,-5.961,6.643
16.896,-6.374,5.865
16.912,-6.709,5.005
16.929,-7.008,4.069
16.946,-7.537,3.086
16.962,-7.789,2.059
16.979,-7.914,1.019
16.996,-7.957,-1.378E-2
17.012,-7.929,-1.042
17.029,-7.859,-2.047
17.046,-7.683,-3.038
17.062,-7.471,-3.982
17.079,-7.165,-4.867
17.096,-6.806,-5.691
17.112,-6.363,-6.474
17.129,-5.122,-7.170
17.146,-4.615,-7.829
17.162,-4.048,-8.404
17.179,-3.462,-8.880
17.196,-2.830,-9.307
17.213,-2.178,-9.627
17.229,-1.554,-9.834
17.246,-0.847,-9.953
17.263,-0.214,-9.965
17.279,0.469,-9.887
17.296,1.106,-9.694
17.313,1.737,-9.434
17.329,2.308,-9.057
17.346,2.892,-8.605
17.363,3.381,-8.094
17.379,3.860,-7.494
17.396,4.322,-6.846
17.413,4.699,-6.087
17.429,5.032,-5.277
17.446,5.310,-4.391
17.463,5.539,-3.498
17.479,5.669,-2.540
17.496,5.736,-1.562
17.513,5.742,-0.558
17.529,5.176,0.560
17.546,5.053,1.544
17.563,4.935,2.514
17.579,4.817,3.425
17.596,4.636,4.323
17.613,4.353,5.176
17.629,3.956,5.974
17.646,3.428,6.706
17.663,2.829,7.258
17.680,2.267,7.815
17.696,1.701,8.330
17.713,1.131,8.772
17.730,0.514,9.096
17.746,-0.123,9.362
17.763,-0.770,9.546
17.780,-1.413,9.613
17.796,-2.045,9.615
17.813,-2.682,9.491
17.830,-3.286,9.305
17.846,-3.880,8.988
17.863,-4.406,8.645
17.880,-4.923,8.184
17.896,-5.407,7.612
17.913,-5.822,7.002
17.930,-6.233,6.287
17.946,-6.618,5.485
17.963,-6.923,4.617
17.980,-7.173,3.674
17.996,-7.379,2.703
18.013,-7.557,1.679
18.030,-7.639,0.640
18.046,-7.715,-0.401
18.063,-7.701,-1.419
18.080,-7.627,-2.440
18.096,-7.453,-3.408
18.113,-7.201,-4.313
18.130,-6.885,-5.204
18.147,-6.496,-6.027
18.163,-6.054,-6.785
18.180,-5.564,-7.462
18.197,-5.045,-8.105
18.213,-4.460,-8.626
18.230,-3.834,-9.064
18.247,-2.531,-9.373
18.263,-1.876,-9.648
18.280,-1.207,-9.838
18.297,-0.558,-9.921
18.313,0.129,-9.922
18.330,0.754,-9.804
18.347,1.391,-9.607
18.363,2.039,-9.311
18.380,2.594,-8.920
18.397,3.144,-8.467
18.413,3.598,-7.923
18.430,4.096,-7.331
18.447,4.492,-6.639
18.463,4.899,-5.920
18.480,5.222,-5.112
18.497,5.464,-4.229
18.513,5.629,-3.321
18.530,5.698,-2.363
18.547,5.735,-1.402
18.563,5.716,-0.392
18.580,5.571,0.604
18.597,5.051,1.683
18.614,4.901,2.615
18.630,4.687,3.511
18.647,4.406,4.408
18.664,4.075,5.237
18.680,3.617,6.015
18.697,3.113,6.702
18.714,2.505,7.304
18.730,1.929,7.854
18.747,1.356,8.355
18.764,0.763,8.764
18.780,0.129,9.082
18.797,-0.514,9.326
18.814,-1.138,9.486
18.830,-1.767,9.531
18.847,-2.407,9.487
18.864,-3.033,9.368
18.880,-3.612,9.155
18.897,-4.192,8.845
18.914,-4.730,8.453
18.930,-5.213,7.973
18.947,-5.658,7.418
18.964,-6.072,6.779
18.980,-6.442,6.053
18.997,-6.754,5.245
19.014,-7.026,4.356
19.030,-7.209,3.417
19.047,-7.402,2.439
19.064,-7.471,1.434
19.081,-7.548,0.408
19.097,-7.689,-0.593
19.114,-7.596,-1.593
19.131,-7.440,-2.595
19.147,-7.209,-3.550
19.164,-6.935,-4.434
19.181,-6.586,-5.301
19.197,-6.167,-6.113
19.214,-5.685,-6.835
19.231,-5.169,-7.508
19.247,-4.601,-8.093
19.264,-4.007,-8.596
19.281,-2.737,-8.981
19.297,-2.132,-9.322
19.314,-1.510,-9.580
19.331,-0.808,-9.758
19.347,-8.454E-2,-9.827
19.364,0.562,-9.801
19.381,1.217,-9.691
19.397,1.820,-9.459
19.414,2.399,-9.149
19.431,2.947,-8.763
19.447,3.478,-8.280
19.464,3.941,-7.728
19.481,4.384,-7.129
19.497,4.779,-6.447
19.514,5.119,-5.733
19.531,5.381,-4.888
19.548,5.580,-4.003
19.564,5.704,-3.102
19.581,5.743,-2.143
19.598,5.739,-1.173
19.614,5.674,-0.193
19.631,5.530,0.805
19.648,4.939,1.870
19.664,4.804,2.780
19.681,4.476,3.670
19.698,4.278,4.521
19.714,3.864,5.348
19.731,3.367,6.098
19.748,2.831,6.802
19.764,2.199,7.354
19.781,1.613,7.920
19.798,1.018,8.401
19.814,0.386,8.785
19.831,-0.260,9.057
19.848,-0.872,9.261
19.864,-1.528,9.392
19.881,-2.154,9.410
19.898,-2.801,9.345
19.914,-3.411,9.206
19.931,-3.984,8.984
19.948,-4.514,8.657
19.965,-5.034,8.219
19.981,-5.468,7.794
19.998,-5.908,7.211
20.015,-6.310,6.542
20.031,-6.635,5.817
20.048,-6.918,5.005
20.065,-7.171,4.118
20.081,-7.365,3.170
20.098,-7.495,2.202
20.115,-7.573,1.209
20.131,-7.703,0.203
20.148,-7.690,-0.793
20.165,-7.559,-1.785
20.181,-7.355,-2.757
20.198,-7.101,-3.684
20.215,-6.780,-4.589
20.231,-6.389,-5.427
20.248,-5.944,-6.212
20.265,-5.438,-6.904
20.281,-4.901,-7.566
20.298,-4.338,-8.131
20.315,-3.699,-8.604
20.331,-3.089,-9.015
20.348,-2.416,-9.355
20.365,-1.054,-9.532
20.381,-0.396,-9.674
20.398,0.272,-9.720
20.415,0.918,-9.669
20.432,1.567,-9.535
20.448,2.154,-9.289
20.465,2.676,-8.968
20.482,3.263,-8.568
20.498,3.800,-8.104
20.515,4.208,-7.539
20.532,4.631,-6.917
20.548,4.964,-6.239
20.565,5.325,-5.457
20.582,5.520,-4.624
20.598,5.661,-3.721
20.615,5.771,-2.817
20.632,5.791,-1.874
20.648,5.721,-0.910
20.665,4.984,0.218
20.682,4.842,1.162
20.698,4.706,2.091
20.715,4.470,3.002
20.732,4.290,3.869
20.748,3.974,4.707
20.765,3.573,5.522
20.782,3.081,6.267
20.798,2.549,6.937
20.815,1.913,7.495
20.832,1.247,7.990
20.848,0.624,8.419
20.865,-2.133E-2,8.801
20.882,-0.645,9.099
20.899,-1.277,9.285
20.915,-1.902,9.395
20.932,-2.534,9.418
20.949,-3.152,9.311
20.965,-3.739,9.163
20.982,-4.320,8.910
20.999,-4.821,8.581
21.015,-5.337,8.137
21.032,-5.781,7.629
21.049,-6.182,7.041
21.065,-6.538,6.384
21.082,-6.861,5.621
21.099,-7.119,4.801
21.115,-7.364,3.920
21.132,-7.570,2.977
21.149,-7.691,2.011
21.165,-7.769,1.024
21.182,-7.808,3.405E-2
21.199,-7.701,-0.955
21.215,-7.570,-1.911
21.232,-7.308,-2.852
21.249,-6.988,-3.758
21.265,-6.608,-4.648
21.282,-6.198,-5.461
21.299,-5.699,-6.221
21.315,-5.179,-6.893
21.332,-4.594,-7.532
21.349,-4.017,-8.091
21.366,-3.363,-8.541
21.382,-2.711,-8.928
21.399,-2.072,-9.236
21.416,-1.403,-9.432
21.432,-5.751E-2,-9.506
21.449,0.608,-9.528
21.466,1.250,-9.478
21.482,1.850,-9.306
21.499,2.491,-9.078
21.516,3.067,-8.754
21.532,3.558,-8.339
21.549,4.026,-7.847
21.566,4.482,-7.303
21.582,4.848,-6.682
21.599,5.171,-5.975
21.616,5.432,-5.198
21.632,5.599,-4.369
21.649,5.751,-3.517
21.666,5.804,-2.618
21.682,5.747,-1.660
21.699,5.624,-0.690
21.716,4.976,0.413
21.732,4.848,1.321
21.749,4.596,2.260
21.766,4.341,3.132
21.782,4.164,3.975
21.799,3.781,4.814
21.816,3.364,5.593
21.833,2.836,6.329
21.849,2.252,6.969
21.866,1.665,7.543
21.883,0.945,7.997
21.899,0.344,8.428
21.916,-0.303,8.770
21.933,-0.948,9.040
21.949,-1.597,9.216
21.966,-2.240,9.271
21.983,-2.867,9.265
21.999,-3.473,9.154
22.016,-4.046,8.975
22.033,-4.611,8.700
22.049,-5.122,8.358
22.066,-5.565,7.945
22.083,-6.001,7.429
22.099,-6.393,6.827
22.116,-6.710,6.140
22.133,-6.956,5.378
22.149,-7.203,4.558
22.166,-7.391,3.687
22.183,-7.534,2.762
22.199,-7.617,1.801
22.216,-7.674,0.823
22.233,-7.736,-0.137
22.249,-7.572,-1.110
22.266,-7.387,-2.059
22.283,-7.114,-2.981
22.300,-6.785,-3.861
22.316,-6.373,-4.720
22.333,-5.919,-5.516
22.350,-5.407,-6.260
22.366,-4.854,-6.919
22.383,-4.197,-7.499
22.400,-3.014,-7.996
22.416,-2.308,-8.448
22.433,-1.658,-8.816
22.450,-1.013,-9.093
22.466,-0.358,-9.282
22.483,0.364,-9.396
22.500,1.010,-9.403
22.516,1.714,-9.336
22.533,2.276,-9.160
22.550,2.858,-8.903
22.566,3.401,-8.553
22.583,3.834,-8.129
22.600,4.296,-7.642
22.616,4.682,-7.061
22.633,5.057,-6.432
22.650,5.348,-5.730
22.666,5.542,-4.945
22.683,5.671,-4.116
22.700,5.785,-3.265
22.717,5.815,-2.362
22.733,5.785,-1.454
22.750,5.147,-0.353
22.767,4.959,0.578
22.783,4.797,1.489
22.800,4.532,2.409
22.817,4.280,3.256
22.833,3.961,4.097
22.850,3.529,4.929
22.867,3.062,5.708
22.883,2.548,6.416
22.900,1.976,7.061
22.917,1.375,7.638
22.933,0.731,8.150
22.950,9.878E-2,8.562
22.967,-0.539,8.912
22.983,-1.200,9.153
23.000,-1.844,9.331
23.017,-2.486,9.396
23.033,-3.123,9.360
23.050,-3.725,9.247
23.067,-4.298,9.048
23.083,-4.836,8.755
23.100,-5.341,8.373
23.117,-5.793,7.903
23.133,-6.237,7.377
23.150,-6.618,6.735
23.167,-6.962,6.065
23.184,-7.221,5.303
23.200,-7.806,4.466
23.217,-7.959,3.593
23.234,-8.057,2.673
23.250,-8.050,1.729
23.267,-7.995,0.775
23.284,-7.871,-0.167
23.300,-7.675,-1.129
23.317,-7.409,-2.054
23.334,-7.083,-2.956
23.350,-6.703,-3.797
23.367,-6.236,-4.669
23.384,-5.721,-5.443
23.400,-5.203,-6.172
23.417,-4.615,-6.817
23.434,-3.985,-7.407
23.450,-3.360,-7.955
23.467,-2.720,-8.408
23.484,-2.037,-8.758
23.500,-0.747,-8.963
23.517,-3.754E-2,-9.145
23.534,0.625,-9.230
23.550,1.258,-9.224
23.567,1.905,-9.109
23.584,2.510,-8.930
23.600,3.093,-8.643
23.617,3.571,-8.285
23.634,4.116,-7.894
23.651,4.521,-7.382
23.667,4.914,-6.823
23.684,5.232,-6.189
23.701,5.476,-5.480
23.717,5.671,-4.702
23.734,5.814,-3.906
23.751,5.877,-3.064
23.767,5.871,-2.164
23.784,5.782,-1.256
23.801,5.578,-0.304
23.817,4.902,0.748
23.834,4.668,1.642
23.851,4.389,2.542
23.867,4.097,3.386
23.884,3.821,4.204
23.901,3.305,4.993
23.917,2.832,5.739
23.934,2.273,6.398
23.951,1.659,7.003
23.967,0.977,7.521
23.984,0.303,7.969
24.001,-0.392,8.335
24.017,-1.034,8.637
24.034,-1.684,8.843
24.051,-2.332,8.958
24.067,-2.964,9.001
24.084,-3.560,8.945
24.101,-4.150,8.805
24.118,-4.713,8.586
24.134,-5.231,8.337
24.151,-5.678,7.971
24.168,-6.094,7.531
24.184,-6.476,6.989
24.201,-6.800,6.359
24.218,-7.097,5.654
24.234,-7.321,4.879
24.251,-7.492,4.059
24.268,-7.617,3.195
24.284,-7.699,2.290
24.301,-7.825,1.356
24.318,-7.765,0.398
24.334,-7.643,-0.530
24.351,-7.446,-1.462
24.368,-7.174,-2.367
24.384,-6.846,-3.266
24.401,-6.443,-4.103
24.418,-5.984,-4.906
24.434,-5.448,-5.657
24.451,-4.880,-6.349
24.468,-4.266,-6.961
24.484,-3.649,-7.498
24.501,-3.019,-7.983
24.518,-1.674,-8.338
24.534,-0.958,-8.673
24.551,-0.266,-8.924
24.568,0.393,-9.062
24.585,1.041,-9.118
24.601,1.684,-9.088
24.618,2.325,-8.983
24.635,2.901,-8.793
24.651,3.493,-8.523
24.668,3.938,-8.161
24.685,4.374,-7.709
24.701,4.803,-7.218
24.718,5.149,-6.638
24.735,5.432,-5.972
24.751,5.669,-5.268
24.768,5.823,-4.484
24.785,5.908,-3.685
24.801,5.956,-2.835
24.818,5.865,-1.955
24.835,5.763,-1.040
24.851,4.983,5.287E-2
24.868,4.721,0.957
24.885,4.513,1.835
24.901,4.264,2.700
24.918,3.914,3.539
24.935,3.577,4.330
24.951,3.080,5.107
24.968,2.559,5.815
24.985,1.985,6.470
25.001,1.364,7.036
25.018,0.716,7.549
25.035,6.079E-2,7.995
25.052,-0.591,8.385
25.068,-1.245,8.648
25.085,-1.886,8.847
25.102,-2.599,8.919
25.118,-3.229,8.937
25.135,-3.855,8.874
25.152,-4.430,8.733
25.168,-4.954,8.499
25.185,-5.468,8.175
25.202,-5.910,7.780
25.218,-6.341,7.299
25.235,-6.713,6.741
25.252,-7.007,6.110
25.268,-7.249,5.392
25.285,-7.465,4.625
25.302,-7.654,3.802
25.318,-7.782,2.949
25.335,-7.858,2.058
25.352,-7.912,1.122
25.368,-7.807,0.190
25.385,-7.597,-0.729
25.402,-7.363,-1.629
25.418,-7.068,-2.497
25.435,-6.705,-3.372
25.452,-6.290,-4.201
25.469,-5.790,-4.991
25.485,-5.229,-5.705
25.502,-4.662,-6.366
25.519,-4.029,-6.955
25.535,-3.387,-7.482
25.552,-2.733,-7.941
25.569,-2.018,-8.307
25.585,-0.621,-8.570
25.602,7.634E-2,-8.796
25.619,0.737,-8.923
25.635,1.380,-8.957
25.652,2.045,-8.918
25.669,2.621,-8.795
25.685,3.203,-8.594
25.702,3.764,-8.319
25.719,4.222,-7.926
25.735,4.658,-7.495
25.752,5.050,-6.978
25.769,5.364,-6.398
25.785,5.628,-5.741
25.802,5.828,-5.045
25.819,5.944,-4.280
25.835,6.010,-3.453
25.852,6.008,-2.617
25.869,5.928,-1.762
25.885,5.794,-0.840
25.902,5.546,5.684E-2
25.919,5.293,0.970
25.936,4.952,1.871
25.952,4.433,2.769
25.969,3.975,3.608
25.986,3.533,4.403
26.002,2.992,5.163
26.019,2.412,5.866
26.036,1.828,6.493
26.052,1.183,7.067
26.069,0.531,7.564
26.086,-0.142,7.996
26.102,-0.849,8.318
26.119,-1.501,8.582
26.136,-2.202,8.757
26.152,-2.858,8.826
26.169,-3.489,8.805
26.186,-4.093,8.742
26.202,-4.661,8.578
26.219,-5.181,8.333
26.236,-5.681,7.996
26.252,-6.136,7.597
26.269,-6.541,7.092
26.286,-6.859,6.519
26.302,-7.143,5.876
26.319,-7.348,5.177
26.336,-7.522,4.390
26.352,-7.643,3.562
26.369,-7.682,2.715
26.386,-7.707,1.822
26.403,-7.624,0.929
26.419,-7.652,1.913E-2
26.436,-7.479,-0.886
26.453,-7.211,-1.778
26.469,-6.838,-2.619
26.486,-6.443,-3.457
26.503,-5.996,-4.261
26.519,-5.471,-5.038
26.536,-4.916,-5.743
26.553,-4.327,-6.373
26.569,-3.684,-6.921
26.586,-3.026,-7.440
26.603,-1.855,-7.835
26.619,-0.941,-8.206
26.636,-0.291,-8.467
26.653,0.385,-8.670
26.669,1.035,-8.771
26.686,1.696,-8.804
26.703,2.387,-8.752
26.719,2.962,-8.610
26.736,3.535,-8.410
26.753,4.051,-8.099
26.769,4.507,-7.710
26.786,4.896,-7.254
26.803,5.254,-6.728
26.819,5.569,-6.143
26.836,5.802,-5.492
26.853,5.958,-4.790
26.870,6.054,-4.023
26.886,6.105,-3.231
26.903,6.053,-2.391
26.920,5.897,-1.505
26.936,5.699,-0.601
26.953,5.406,0.313
26.970,4.680,1.288
26.986,4.386,2.130
27.003,4.021,2.966
27.020,3.733,3.743
27.036,3.257,4.514
27.053,2.751,5.239
27.070,2.135,5.928
27.086,1.492,6.546
27.103,0.854,7.093
27.120,0.199,7.544
27.136,-0.501,7.946
27.153,-1.151,8.261
27.170,-1.841,8.480
27.186,-2.507,8.644
27.203,-3.151,8.714
27.220,-3.781,8.693
27.236,-4.368,8.589
27.253,-4.946,8.400
27.270,-5.461,8.133
27.286,-5.933,7.800
27.303,-6.373,7.363
27.320,-6.745,6.852
27.337,-7.074,6.266
27.353,-7.345,5.616
27.370,-7.517,4.916
27.387,-7.676,4.142
27.403,-7.739,3.311
27.420,-7.775,2.477
27.437,-7.788,1.608
27.453,-7.819,0.716
27.470,-7.670,-0.179
27.487,-7.448,-1.053
27.503,-7.170,-1.935
27.520,-6.791,-2.746
27.537,-6.347,-3.572
27.553,-5.828,-4.343
27.570,-5.302,-5.089
27.587,-4.730,-5.773
27.603,-4.126,-6.380
27.620,-3.453,-6.932
27.637,-2.767,-7.402
27.653,-2.045,-7.799
27.670,-0.662,-8.105
27.687,1.334E-2,-8.369
27.703,0.746,-8.555
27.720,1.384,-8.631
27.737,2.017,-8.639
27.753,2.636,-8.570
27.770,3.233,-8.407
27.787,3.785,-8.172
27.804,4.306,-7.878
27.820,4.746,-7.504
27.837,5.142,-7.042
27.854,5.465,-6.517
27.870,5.719,-5.919
27.887,5.945,-5.266
27.904,6.063,-4.567
27.920,6.129,-3.795
27.937,6.156,-3.007
27.954,6.068,-2.178
27.970,5.940,-1.332
27.987,5.703,-0.434
28.004,5.454,0.426
28.020,5.073,1.321
28.037,4.690,2.166
28.054,4.216,3.001
28.070,3.750,3.786
28.087,3.192,4.553
28.104,2.600,5.268
28.120,1.970,5.950
28.137,1.317,6.526
28.154,0.663,7.038
28.170,-2.615E-2,7.480
28.187,-0.735,7.859
28.204,-1.410,8.145
28.221,-2.090,8.357
28.237,-2.789,8.489
28.254,-3.429,8.532
28.271,-4.069,8.493
28.287,-4.663,8.368
28.304,-5.202,8.175
28.321,-5.715,7.886
28.337,-6.181,7.542
28.354,-6.572,7.101
28.371,-6.936,6.581
28.387,-7.252,6.005
28.404,-7.476,5.351
28.421,-7.652,4.644
28.437,-7.779,3.876
28.454,-7.847,3.064
28.471,-7.842,2.227
28.487,-7.796,1.353
28.504,-7.757,0.498
28.521,-7.668,-0.366
28.537,-7.415,-1.232
28.554,-7.069,-2.073
28.571,-6.688,-2.903
28.587,-6.227,-3.686
28.604,-5.714,-4.458
28.621,-5.153,-5.173
28.637,-4.529,-5.831
28.654,-3.897,-6.395
28.671,-3.245,-6.913
28.688,-2.529,-7.373
28.704,-1.813,-7.767
28.721,-0.430,-8.012
28.738,0.281,-8.253
28.754,0.971,-8.409
28.771,1.627,-8.469
28.788,2.314,-8.473
28.804,2.909,-8.377
28.821,3.454,-8.204
28.838,3.968,-7.964
28.854,4.467,-7.642
28.871,4.904,-7.258
28.888,5.301,-6.789
28.904,5.649,-6.268
28.921,5.908,-5.682
28.938,6.048,-5.009
28.954,6.159,-4.305
28.971,6.175,-3.531
28.988,6.184,-2.786
29.004,6.080,-1.941
29.021,5.901,-1.110
29.038,5.641,-0.234
29.054,5.344,0.610
29.071,4.997,1.456
29.088,4.563,2.296
29.104,4.044,3.129
29.121,3.496,3.900
29.138,2.940,4.628
29.155,2.315,5.322
29.171,1.657,5.966
29.188,1.036,6.524
29.205,0.374,7.013
29.221,-0.333,7.425
29.238,-1.065,7.745
29.255,-1.765,8.001
29.271,-2.449,8.193
29.288,-3.120,8.303
29.305,-3.754,8.321
29.321,-4.382,8.272
29.338,-4.944,8.141
29.355,-5.483,7.937
29.371,-5.967,7.641
29.388,-6.423,7.272
29.405,-6.812,6.824
29.421,-7.150,6.305
29.438,-7.432,5.711
29.455,-7.639,5.061
29.471,-7.777,4.347
29.488,-7.894,3.583
29.505,-7.904,2.777
29.521,-7.852,1.948
29.538,-7.789,1.090
29.555,-7.816,0.256
29.571,-7.595,-0.592
29.588,-7.310,-1.429
29.605,-6.938,-2.254
29.622,-6.538,-3.064
29.638,-6.045,-3.836
29.655,-5.495,-4.573
29.672,-4.930,-5.262
29.688,-4.300,-5.878
29.705,-3.676,-6.457
29.722,-2.994,-6.950
29.738,-2.321,-7.399
29.755,-1.628,-7.755
29.772,-0.928,-8.050
29.788,-0.249,-8.244
29.805,0.481,-8.341
29.822,1.133,-8.381
29.838,1.764,-8.315
29.855,2.335,-8.217
29.872,2.852,-8.022
29.888,3.290,-7.756
29.905,3.652,-7.436
29.922,4.037,-7.020
29.938,4.347,-6.524
29.955,4.631,-5.956
29.972,4.854,-5.316
29.988,4.985,-4.641
30.005,5.057,-3.910
30.022,5.091,-3.161
30.038,5.048,-2.370
30.055,4.959,-1.557
30.072,4.793,-0.743
30.089,4.599,8.539E-2
30.105,4.359,0.905
30.122,4.040,1.721
30.139,3.678,2.508
30.155,3.271,3.283
30.172,2.818,4.007
30.189,2.293,4.702
30.205,1.730,5.350
30.222,1.154,5.957
30.239,0.542,6.486
30.255,-9.355E-2,6.937
30.272,-0.796,7.336
30.289,-1.487,7.656
30.305,-2.197,7.902
30.322,-2.852,8.093
30.339,-3.510,8.174
30.355,-4.157,8.172
30.372,-4.752,8.102
30.389,-5.337,7.959
30.405,-5.847,7.741
30.422,-6.347,7.431
30.439,-6.777,7.040
30.455,-7.140,6.581
30.472,-7.460,6.062
30.489,-7.729,5.455
30.505,-7.914,4.803
30.522,-8.056,4.093
30.539,-8.121,3.337
30.556,-8.116,2.549
30.572,-8.086,1.715
30.589,-8.052,0.872
30.606,-7.871,2.614E-2
30.622,-7.635,-0.803
30.639,-7.347,-1.622
30.656,-6.952,-2.408
30.672,-6.496,-3.193
30.689,-5.982,-3.942
30.706,-5.405,-4.652
30.722,-4.794,-5.313
30.739,-4.137,-5.890
30.756,-3.493,-6.460
30.772,-2.813,-6.929
30.789,-2.099,-7.337
30.806,-1.416,-7.698
30.822,-0.719,-7.949
30.839,-2.493E-2,-8.141
30.856,0.622,-8.255
30.872,1.267,-8.254
30.889,1.864,-8.179
30.906,2.446,-8.052
