,mass A,,
30.922,2.939,-7.860
30.939,3.380,-7.589
30.956,3.838,-7.213
30.973,4.190,-6.789
30.989,4.506,-6.268
31.006,4.765,-5.691
31.023,4.973,-5.056
31.039,5.093,-4.360
31.056,5.157,-3.662
31.073,5.174,-2.896
31.089,5.095,-2.110
31.106,4.958,-1.327
31.123,4.786,-0.537
31.139,4.526,0.280
31.156,4.256,1.089
31.173,3.928,1.882
31.189,3.553,2.638
31.206,3.106,3.384
31.223,2.638,4.093
31.239,2.070,4.759
31.256,1.491,5.387
31.273,0.915,5.961
31.289,0.309,6.486
31.306,-0.369,6.912
31.323,-1.058,7.287
31.339,-1.783,7.589
31.356,-2.498,7.789
31.373,-3.186,7.924
31.389,-3.849,7.983
31.406,-4.472,7.974
31.423,-5.050,7.887
31.440,-5.614,7.720
31.456,-6.107,7.481
31.473,-6.579,7.172
31.490,-6.979,6.780
31.506,-7.343,6.318
31.523,-7.652,5.782
31.540,-7.874,5.182
31.556,-8.066,4.542
31.573,-8.172,3.832
31.590,-8.234,3.076
31.606,-8.236,2.284
31.623,-8.174,1.469
31.640,-8.065,0.650
31.656,-7.870,-0.176
31.673,-7.613,-0.968
31.690,-7.268,-1.772
31.706,-6.847,-2.532
31.723,-6.373,-3.294
31.740,-5.819,-4.015
31.756,-5.240,-4.720
31.773,-4.636,-5.354
31.790,-3.941,-5.898
31.806,-3.290,-6.439
31.823,-2.586,-6.884
31.840,-1.870,-7.279
31.856,-1.171,-7.589
31.873,-0.454,-7.832
31.890,0.192,-8.012
31.907,0.845,-8.094
31.923,1.494,-8.094
31.940,1.993,-8.080
31.957,2.523,-7.956
31.973,3.092,-7.696
31.990,3.541,-7.394
32.007,3.936,-7.041
32.023,4.312,-6.590
32.040,4.595,-6.079
32.057,4.833,-5.482
32.073,5.017,-4.854
32.090,5.120,-4.157
32.107,5.178,-3.441
32.123,5.123,-2.709
32.140,5.041,-1.944
32.157,4.874,-1.163
32.173,4.687,-0.366
32.190,4.442,0.444
32.207,4.143,1.223
32.223,3.770,1.996
32.240,3.378,2.739
32.257,2.944,3.467
32.273,2.425,4.147
32.290,1.852,4.808
32.307,1.253,5.423
32.323,0.621,5.963
32.340,-3.425E-2,6.436
32.357,-0.713,6.848
32.374,-1.379,7.189
32.390,-2.092,7.463
32.407,-2.813,7.656
32.424,-3.475,7.782
32.440,-4.106,7.840
32.457,-4.756,7.795
32.474,-5.315,7.710
32.490,-5.869,7.532
32.507,-6.376,7.276
32.524,-6.816,6.938
32.540,-7.201,6.541
32.557,-7.545,6.061
32.574,-7.847,5.525
32.590,-8.051,4.932
32.607,-8.200,4.273
32.624,-8.285,3.568
32.640,-8.342,2.817
32.657,-8.350,2.039
32.674,-8.260,1.224
32.690,-8.113,0.421
32.707,-7.892,-0.372
32.724,-7.581,-1.137
32.740,-7.188,-1.917
32.757,-6.743,-2.649
32.774,-6.262,-3.395
32.790,-5.685,-4.105
32.807,-5.078,-4.777
32.824,-4.437,-5.357
32.841,-3.768,-5.880
32.857,-3.092,-6.400
32.874,-2.385,-6.838
32.891,-1.661,-7.177
32.907,-0.973,-7.499
32.924,-0.266,-7.728
32.941,0.443,-7.845
32.957,1.088,-7.917
32.974,1.701,-7.923
32.991,2.269,-7.860
33.007,2.857,-7.664
33.024,3.306,-7.474
33.041,3.762,-7.143
33.057,4.173,-6.767
33.074,4.504,-6.304
33.091,4.789,-5.795
33.107,4.998,-5.209
33.124,5.166,-4.567
33.141,5.231,-3.911
33.157,5.239,-3.206
33.174,5.158,-2.478
33.191,5.095,-1.711
33.207,4.920,-0.948
33.224,4.708,-0.171
33.241,4.429,0.606
33.257,4.096,1.374
33.274,3.759,2.113
33.291,3.298,2.845
33.308,2.815,3.546
33.324,2.278,4.217
33.341,1.684,4.847
33.358,1.090,5.436
33.374,0.449,5.947
33.391,-0.266,6.406
33.408,-0.924,6.806
33.424,-1.618,7.107
33.441,-2.332,7.362
33.458,-3.026,7.548
33.474,-3.743,7.629
33.491,-4.400,7.634
33.508,-4.984,7.619
33.524,-5.560,7.495
33.541,-6.093,7.306
33.558,-6.587,7.039
33.574,-7.009,6.707
33.591,-7.419,6.279
33.608,-7.729,5.775
33.624,-7.987,5.245
33.641,-8.183,4.642
33.658,-8.308,3.994
33.674,-8.384,3.292
33.691,-8.376,2.562
33.708,-8.365,1.800
33.724,-8.250,1.015
33.741,-8.085,0.227
33.758,-7.821,-0.561
33.775,-7.507,-1.321
33.791,-7.105,-2.086
33.808,-6.626,-2.789
33.825,-6.100,-3.505
33.841,-5.505,-4.140
33.858,-4.854,-4.790
33.875,-4.206,-5.371
33.891,-3.531,-5.888
33.908,-2.813,-6.346
33.925,-2.116,-6.755
33.941,-1.391,-7.115
33.958,-0.683,-7.375
33.975,3.075E-2,-7.574
33.991,0.712,-7.702
34.008,1.319,-7.763
34.025,1.906,-7.765
34.041,2.430,-7.697
34.058,2.985,-7.493
34.075,3.512,-7.242
34.091,3.941,-6.922
34.108,4.320,-6.529
34.125,4.633,-6.069
34.141,4.892,-5.550
34.158,5.097,-4.983
34.175,5.234,-4.342
34.192,5.281,-3.678
34.208,5.287,-2.975
34.225,5.199,-2.260
34.242,5.079,-1.503
34.258,4.936,-0.730
34.275,4.645,7.979E-3
34.292,4.369,0.762
34.308,4.021,1.529
34.325,3.631,2.250
34.342,3.191,2.964
34.358,2.686,3.642
34.375,2.114,4.284
34.392,1.539,4.900
34.408,0.925,5.456
34.425,0.229,5.935
34.442,-0.497,6.374
34.458,-1.181,6.746
34.475,-1.871,7.032
34.492,-2.578,7.255
34.508,-3.288,7.388
34.525,-3.957,7.466
34.542,-4.592,7.463
34.558,-5.181,7.417
34.575,-5.746,7.286
34.592,-6.273,7.090
34.608,-6.762,6.812
34.625,-7.173,6.458
34.642,-7.556,6.031
34.659,-7.847,5.540
34.675,-8.078,4.996
34.692,-8.279,4.393
34.709,-8.402,3.743
34.725,-8.445,3.051
34.742,-8.422,2.331
34.759,-8.336,1.565
34.775,-8.257,0.804
34.792,-8.067,2.585E-2
34.809,-7.819,-0.721
34.825,-7.441,-1.466
34.842,-6.998,-2.176
34.859,-6.483,-2.888
34.875,-5.936,-3.560
34.892,-5.360,-4.202
34.909,-4.708,-4.835
34.925,-4.030,-5.374
34.942,-3.352,-5.883
34.959,-2.655,-6.335
34.975,-1.945,-6.715
34.992,-1.228,-7.054
35.009,-0.518,-7.312
35.025,0.173,-7.490
35.042,0.874,-7.572
35.059,1.470,-7.622
35.075,2.132,-7.574
35.092,2.632,-7.490
35.109,3.160,-7.304
35.126,3.647,-7.047
35.142,4.062,-6.718
35.159,4.447,-6.292
35.176,4.776,-5.825
35.192,5.015,-5.308
35.209,5.187,-4.727
35.226,5.329,-4.087
35.242,5.340,-3.442
35.259,5.334,-2.730
35.276,5.253,-2.015
35.292,5.075,-1.291
35.309,4.899,-0.550
35.326,4.625,0.195
35.342,4.296,0.920
35.359,3.914,1.656
35.376,3.511,2.368
35.392,3.036,3.046
35.409,2.521,3.715
35.426,1.946,4.323
35.442,1.329,4.902
35.459,0.686,5.440
35.476,1.887E-2,5.930
35.492,-0.704,6.338
35.509,-1.416,6.674
35.526,-2.128,6.945
35.542,-2.839,7.128
35.559,-3.547,7.251
35.576,-4.201,7.324
35.593,-4.834,7.321
35.609,-5.415,7.256
35.626,-5.976,7.089
35.643,-6.491,6.874
35.659,-6.950,6.575
35.676,-7.385,6.214
35.693,-7.718,5.772
35.709,-8.035,5.266
35.726,-8.245,4.725
35.743,-8.400,4.098
35.759,-8.502,3.463
35.776,-8.530,2.777
35.793,-8.494,2.055
35.809,-8.422,1.315
35.826,-8.292,0.574
35.843,-8.075,-0.197
35.859,-7.753,-0.913
35.876,-7.365,-1.635
35.893,-6.933,-2.324
35.909,-6.391,-3.019
35.926,-5.816,-3.658
35.943,-5.194,-4.278
35.959,-4.550,-4.881
35.976,-3.876,-5.404
35.993,-3.179,-5.881
36.009,-2.457,-6.315
36.026,-1.772,-6.698
36.043,-1.043,-6.983
36.060,-0.331,-7.213
36.076,0.373,-7.361
36.093,1.045,-7.451
36.110,1.614,-7.498
36.126,2.234,-7.440
36.143,2.798,-7.304
36.160,3.316,-7.108
36.176,3.775,-6.849
36.193,4.226,-6.472
36.210,4.560,-6.079
36.226,4.874,-5.590
36.243,5.123,-5.046
36.260,5.275,-4.476
36.276,5.333,-3.878
36.293,5.353,-3.231
36.310,5.315,-2.523
36.326,5.204,-1.824
36.343,5.053,-1.095
36.360,4.825,-0.388
36.376,4.554,0.363
36.393,4.234,1.079
36.410,3.819,1.786
36.426,3.398,2.482
36.443,2.929,3.147
36.460,2.366,3.768
36.476,1.755,4.361
36.493,1.101,4.920
36.510,0.449,5.415
36.527,-0.227,5.876
36.543,-0.944,6.269
36.560,-1.653,6.585
36.577,-2.361,6.845
36.593,-3.063,7.029
36.610,-3.715,7.152
36.627,-4.368,7.195
36.643,-5.011,7.157
36.660,-5.646,7.048
36.677,-6.177,6.872
36.693,-6.682,6.644
36.710,-7.145,6.331
36.727,-7.538,5.946
36.743,-7.914,5.497
36.760,-8.168,4.990
36.777,-8.379,4.454
36.793,-8.512,3.852
36.810,-8.602,3.203
36.827,-8.631,2.520
36.843,-8.600,1.801
36.860,-8.473,1.081
36.877,-8.295,0.345
36.893,-8.051,-0.365
36.910,-7.693,-1.078
36.927,-7.303,-1.773
36.944,-6.812,-2.443
36.960,-6.294,-3.136
36.977,-5.720,-3.776
36.994,-5.079,-4.364
37.010,-4.388,-4.932
37.027,-3.688,-5.406
37.044,-2.965,-5.869
37.060,-2.268,-6.278
37.077,-1.528,-6.598
37.094,-0.807,-6.865
37.110,-0.154,-7.124
37.127,0.541,-7.247
37.144,1.115,-7.360
37.160,1.765,-7.360
37.177,2.410,-7.242
37.194,2.949,-7.121
37.210,3.452,-6.912
37.227,3.949,-6.606
37.244,4.325,-6.265
37.260,4.696,-5.832
37.277,4.941,-5.366
37.294,5.145,-4.856
37.310,5.333,-4.216
37.327,5.382,-3.620
37.344,5.388,-2.978
37.360,5.270,-2.330
37.377,5.184,-1.612
37.394,4.992,-0.899
37.411,4.757,-0.192
37.427,4.490,0.517
37.444,4.134,1.225
37.461,3.740,1.923
37.477,3.290,2.586
37.494,2.763,3.223
37.511,2.195,3.842
37.527,1.577,4.405
37.544,0.938,4.936
37.561,0.232,5.397
37.577,-0.476,5.814
37.594,-1.175,6.195
37.611,-1.877,6.513
37.627,-2.603,6.726
37.644,-3.317,6.873
37.661,-4.006,6.966
37.677,-4.667,6.983
37.694,-5.292,6.936
37.711,-5.873,6.831
37.727,-6.410,6.659
37.744,-6.911,6.403
37.761,-7.355,6.069
37.777,-7.742,5.683
37.794,-8.056,5.239
37.811,-8.300,4.714
37.827,-8.459,4.181
37.844,-8.597,3.574
37.861,-8.662,2.934
37.878,-8.660,2.276
37.894,-8.568,1.570
37.911,-8.426,0.853
37.928,-8.251,0.146
37.944,-7.988,-0.547
37.961,-7.615,-1.240
37.978,-7.201,-1.917
37.994,-6.709,-2.555
38.011,-6.152,-3.207
38.028,-5.549,-3.822
38.044,-4.892,-4.405
38.061,-4.213,-4.940
38.078,-3.502,-5.408
38.094,-2.782,-5.827
38.111,-2.049,-6.210
38.128,-1.335,-6.524
38.144,-0.632,-6.782
38.161,5.880E-2,-6.980
38.178,0.719,-7.118
38.194,1.356,-7.175
38.211,2.004,-7.156
38.228,2.598,-7.047
38.244,3.178,-6.855
38.261,3.654,-6.659
38.278,4.132,-6.343
38.294,4.537,-5.951
38.311,4.866,-5.522
38.328,5.129,-5.049
38.345,5.315,-4.519
38.361,5.441,-3.940
38.378,5.467,-3.371
38.395,5.461,-2.722
38.411,5.385,-2.043
38.428,5.233,-1.361
38.445,5.045,-0.664
38.461,4.784,1.997E-2
38.478,4.469,0.723
38.495,4.082,1.405
38.511,3.644,2.065
38.528,3.187,2.711
38.545,2.675,3.327
38.561,2.080,3.920
38.578,1.446,4.458
38.595,0.782,4.970
38.611,8.775E-2,5.416
38.628,-0.624,5.814
38.645,-1.326,6.172
38.661,-2.038,6.446
38.678,-2.758,6.645
38.695,-3.464,6.777
38.711,-4.165,6.842
38.728,-4.829,6.847
38.745,-5.456,6.779
38.761,-6.037,6.646
38.778,-6.564,6.451
38.795,-7.039,6.193
38.812,-7.481,5.858
38.828,-7.827,5.447
38.845,-8.143,4.996
38.862,-8.373,4.487
38.878,-8.541,3.937
38.895,-8.649,3.345
38.912,-8.671,2.706
38.928,-8.660,2.043
38.945,-8.571,1.347
38.962,-8.447,0.650
38.978,-8.226,-5.794E-2
38.995,-7.929,-0.718
39.012,-7.536,-1.401
39.028,-7.093,-2.045
39.045,-6.572,-2.660
39.062,-6.014,-3.288
39.078,-5.392,-3.877
39.095,-4.693,-4.410
39.112,-4.004,-4.920
39.128,-3.313,-5.362
39.145,-2.591,-5.766
39.162,-1.883,-6.133
39.178,-1.105,-6.401
39.195,-0.409,-6.661
39.212,0.228,-6.854
39.228,0.954,-6.920
39.245,1.600,-6.938
39.262,2.242,-6.910
39.279,2.850,-6.803
39.295,3.411,-6.599
39.312,3.928,-6.343
39.329,4.324,-6.048
39.345,4.686,-5.691
39.362,5.015,-5.254
39.379,5.231,-4.784
39.395,5.427,-4.243
39.412,5.507,-3.684
39.429,5.534,-3.112
39.445,5.499,-2.467
39.462,5.370,-1.819
39.479,5.221,-1.133
39.495,5.005,-0.459
39.512,4.732,0.216
39.529,4.394,0.897
39.545,4.006,1.556
39.562,3.555,2.199
39.579,3.066,2.829
39.595,2.502,3.420
39.612,1.923,3.994
39.629,1.288,4.514
39.645,0.572,4.986
39.662,-0.105,5.421
39.679,-0.812,5.798
39.696,-1.532,6.128
39.712,-2.219,6.380
39.729,-2.944,6.570
39.746,-3.644,6.675
39.762,-4.361,6.718
39.779,-5.007,6.707
39.796,-5.637,6.621
39.812,-6.207,6.457
39.829,-6.715,6.250
39.846,-7.185,5.963
39.862,-7.615,5.618
39.879,-7.959,5.222
39.896,-8.226,4.769
39.912,-8.437,4.252
39.929,-8.616,3.696
39.946,-8.696,3.114
39.962,-8.712,2.492
39.979,-8.643,1.828
39.996,-8.574,1.136
40.012,-8.389,0.454
40.029,-8.167,-0.232
40.046,-7.859,-0.884
40.062,-7.464,-1.545
40.079,-6.984,-2.164
40.096,-6.454,-2.794
40.112,-5.860,-3.362
40.129,-5.228,-3.926
40.146,-4.551,-4.462
40.163,-3.844,-4.931
40.179,-3.153,-5.356
40.196,-2.432,-5.751
40.213,-1.696,-6.071
40.229,-0.925,-6.329
40.246,-0.200,-6.532
40.263,0.521,-6.668
40.279,1.186,-6.732
40.296,1.778,-6.792
40.313,2.417,-6.730
40.329,3.005,-6.603
40.346,3.527,-6.410
40.363,4.023,-6.140
40.379,4.445,-5.822
40.396,4.812,-5.440
40.413,5.129,-4.988
40.429,5.324,-4.523
40.446,5.467,-4.015
40.463,5.575,-3.436
40.479,5.581,-2.846
40.496,5.535,-2.218
40.513,5.431,-1.568
40.529,5.242,-0.925
40.546,4.981,-0.264
40.563,4.699,0.379
40.579,4.346,1.044
40.596,3.949,1.676
40.613,3.484,2.315
40.630,2.965,2.916
40.646,2.398,3.476
40.663,1.807,4.032
40.680,1.132,4.539
40.696,0.451,4.998
40.713,-0.250,5.409
40.730,-0.982,5.769
40.746,-1.682,6.054
40.763,-2.435,6.274
40.780,-3.125,6.443
40.796,-3.833,6.526
40.813,-4.494,6.557
40.830,-5.163,6.531
40.846,-5.771,6.422
40.863,-6.327,6.264
40.880,-6.846,6.025
40.896,-7.301,5.735
40.913,-7.696,5.379
40.930,-8.032,4.965
40.946,-8.293,4.505
40.963,-8.500,3.988
40.980,-8.647,3.433
40.996,-8.692,2.837
41.013,-8.715,2.223
41.030,-8.670,1.583
41.046,-8.506,0.917
41.063,-8.313,0.253
41.080,-8.046,-0.409
41.097,-7.729,-1.050
41.113,-7.356,-1.689
41.130,-6.884,-2.305
41.147,-6.308,-2.877
41.163,-5.708,-3.439
41.180,-5.072,-3.968
41.197,-4.368,-4.486
41.213,-3.655,-4.925
41.230,-2.933,-5.319
41.247,-2.222,-5.695
41.263,-1.498,-6.006
41.280,-0.772,-6.272
41.297,-6.891E-2,-6.462
41.313,0.679,-6.540
41.330,1.340,-6.599
41.347,1.982,-6.607
41.363,2.584,-6.531
41.380,3.151,-6.393
41.397,3.666,-6.196
41.413,4.122,-5.936
41.430,4.529,-5.624
41.447,4.884,-5.237
41.463,5.165,-4.791
41.480,5.404,-4.280
41.497,5.544,-3.757
41.513,5.568,-3.238
41.530,5.567,-2.656
41.547,5.495,-2.042
41.564,5.372,-1.393
41.580,5.178,-0.747
41.597,4.951,-9.816E-2
41.614,4.632,0.546
41.630,4.269,1.184
41.647,3.871,1.811
41.664,3.356,2.417
41.680,2.847,3.001
41.697,2.258,3.523
41.714,1.649,4.060
41.730,0.956,4.549
41.747,0.315,4.990
41.764,-0.402,5.385
41.780,-1.144,5.702
41.797,-1.845,5.964
41.814,-2.597,6.163
41.830,-3.303,6.301
41.847,-4.021,6.366
41.864,-4.665,6.381
41.880,-5.354,6.335
41.897,-5.951,6.219
41.914,-6.511,6.039
41.930,-7.019,5.787
41.947,-7.474,5.469
41.964,-7.855,5.103
41.980,-8.180,4.688
41.997,-8.432,4.201
42.014,-8.631,3.690
42.031,-8.713,3.149
42.047,-8.781,2.567
42.064,-8.784,1.944
42.081,-8.707,1.300
42.097,-8.527,0.646
42.114,-8.376,-9.881E-3
42.131,-8.077,-0.646
42.147,-7.721,-1.261
42.164,-7.284,-1.851
42.181,-6.763,-2.400
42.197,-6.212,-2.987
42.214,-5.614,-3.555
42.231,-4.971,-4.074
42.247,-4.269,-4.557
42.264,-3.572,-5.001
42.281,-2.849,-5.388
42.297,-2.108,-5.717
42.314,-1.335,-5.985
42.331,-0.625,-6.206
42.347,8.276E-2,-6.370
42.364,0.786,-6.480
42.381,1.447,-6.499
42.397,2.077,-6.505
42.414,2.718,-6.385
42.431,3.266,-6.243
42.448,3.783,-6.023
42.464,4.215,-5.741
42.481,4.645,-5.399
42.498,4.974,-5.014
42.514,5.237,-4.567
42.531,5.429,-4.078
42.548,5.553,-3.559
42.564,5.626,-2.993
42.581,5.587,-2.428
42.598,5.490,-1.824
42.614,5.346,-1.195
42.631,5.151,-0.559
42.648,4.905,7.823E-2
42.664,4.583,0.698
42.681,4.195,1.319
42.698,3.759,1.931
42.714,3.261,2.520
42.731,2.729,3.085
42.748,2.106,3.578
42.764,1.490,4.097
42.781,0.786,4.561
42.798,0.112,4.974
42.814,-0.608,5.318
42.831,-1.355,5.619
42.848,-2.078,5.880
42.864,-2.792,6.063
42.881,-3.482,6.183
42.898,-4.196,6.230
42.915,-4.850,6.225
42.931,-5.500,6.155
42.948,-6.129,6.028
42.965,-6.660,5.835
42.981,-7.148,5.584
42.998,-7.564,5.259
43.015,-7.951,4.873
43.031,-8.258,4.438
43.048,-8.493,3.959
43.065,-8.680,3.453
43.081,-8.786,2.899
43.098,-8.847,2.314
43.115,-8.798,1.709
43.131,-8.691,1.067
43.148,-8.559,0.434
43.165,-8.344,-0.190
43.181,-8.036,-0.807
43.198,-7.651,-1.409
43.215,-7.205,-1.968
43.231,-6.699,-2.512
43.248,-6.112,-3.088
43.265,-5.470,-3.599
43.281,-4.814,-4.104
43.298,-4.115,-4.562
43.315,-3.400,-4.976
43.331,-2.691,-5.358
43.348,-1.926,-5.647
43.365,-1.192,-5.925
43.382,-0.479,-6.122
43.398,0.236,-6.254
43.415,0.933,-6.313
43.432,1.573,-6.360
43.448,2.233,-6.316
43.465,2.808,-6.230
43.482,3.379,-6.035
43.498,3.910,-5.795
43.515,4.351,-5.490
43.532,4.748,-5.146
43.548,5.075,-4.735
43.565,5.320,-4.289
43.582,5.518,-3.793
43.598,5.590,-3.308
43.615,5.652,-2.734
43.632,5.593,-2.171
43.648,5.469,-1.592
43.665,5.329,-0.954
43.682,5.108,-0.331
43.698,4.833,0.283
43.715,4.523,0.886
43.732,4.103,1.488
43.748,3.634,2.084
43.765,3.141,2.641
43.782,2.604,3.185
43.798,1.970,3.688
43.815,1.320,4.159
43.832,0.611,4.590
43.849,-9.972E-2,4.982
43.865,-0.817,5.321
43.882,-1.534,5.590
43.899,-2.292,5.802
43.915,-3.013,5.992
43.932,-3.725,6.076
43.949,-4.427,6.104
43.965,-5.108,6.077
43.982,-5.694,5.996
43.999,-6.279,5.848
44.015,-6.810,5.642
44.032,-7.321,5.364
44.049,-7.713,5.032
44.065,-8.106,4.646
44.082,-8.411,4.209
44.099,-8.603,3.738
44.115,-8.770,3.222
44.132,-8.879,2.676
44.149,-8.928,2.104
44.165,-8.852,1.479
44.182,-8.720,0.869
44.199,-8.543,0.255
44.215,-8.308,-0.351
44.232,-7.970,-0.951
44.249,-7.575,-1.511
44.265,-7.112,-2.092
44.282,-6.553,-2.637
44.299,-5.989,-3.157
44.316,-5.345,-3.656
44.332,-4.676,-4.141
44.349,-3.948,-4.562
44.366,-3.244,-4.945
44.382,-2.514,-5.308
44.399,-1.755,-5.566
44.416,-1.027,-5.823
44.432,-0.322,-6.015
44.449,0.376,-6.131
44.466,1.085,-6.168
44.482,1.755,-6.188
44.499,2.390,-6.115
44.516,2.981,-5.996
44.532,3.536,-5.780
44.549,3.996,-5.579
44.566,4.450,-5.266
44.582,4.853,-4.898
44.599,5.150,-4.480
44.616,5.360,-4.065
44.632,5.549,-3.564
44.649,5.618,-3.066
44.666,5.665,-2.501
44.682,5.597,-1.948
44.699,5.475,-1.362
44.716,5.309,-0.763
44.732,5.044,-0.164
44.749,4.778,0.449
44.766,4.430,1.048
44.783,4.011,1.629
44.799,3.544,2.218
44.816,3.033,2.751
44.833,2.465,3.257
44.849,1.828,3.757
44.866,1.153,4.200
44.883,0.493,4.602
44.899,-0.230,4.976
44.916,-0.993,5.268
44.933,-1.723,5.531
44.949,-2.484,5.717
44.966,-3.220,5.840
44.983,-3.921,5.920
44.999,-4.558,5.939
45.016,-5.216,5.898
45.033,-5.863,5.792
45.049,-6.434,5.648
45.066,-6.959,5.416
45.083,-7.422,5.135
45.099,-7.839,4.799
45.116,-8.181,4.393
45.133,-8.437,3.954
45.149,-8.672,3.489
45.166,-8.802,2.968
45.183,-8.869,2.421
45.200,-8.874,1.846
45.216,-8.797,1.245
45.233,-8.663,0.637
45.250,-8.490,3.712E-2
45.266,-8.238,-0.550
45.283,-7.876,-1.137
45.300,-7.470,-1.707
45.316,-7.005,-2.228
45.333,-6.447,-2.740
45.350,-5.848,-3.259
45.366,-5.210,-3.718
45.383,-4.503,-4.179
45.400,-3.796,-4.585
45.416,-3.066,-4.952
45.433,-2.315,-5.254
45.450,-1.588,-5.508
45.466,-0.847,-5.723
45.483,-0.133,-5.884
45.500,0.569,-5.976
45.516,1.256,-6.017
45.533,1.902,-6.014
45.550,2.519,-5.945
45.566,3.107,-5.821
45.583,3.637,-5.616
45.600,4.125,-5.363
45.616,4.544,-5.042
45.633,4.935,-4.663
45.650,5.204,-4.269
45.667,5.439,-3.825
45.683,5.559,-3.361
45.700,5.625,-2.846
45.717,5.658,-2.280
45.733,5.567,-1.746
45.750,5.430,-1.170
45.767,5.242,-0.582
45.783,5.048,1.799E-2
45.800,4.720,0.609
45.817,4.345,1.188
45.833,3.933,1.756
45.850,3.451,2.304
45.867,2.931,2.828
45.883,2.349,3.308
45.900,1.696,3.798
45.917,1.033,4.234
45.933,0.329,4.607
45.950,-0.408,4.954
45.967,-1.136,5.257
45.983,-1.886,5.462
46.000,-2.594,5.636
46.017,-3.303,5.764
46.033,-4.014,5.819
46.050,-4.704,5.804
46.067,-5.357,5.747
46.083,-6.001,5.614
46.100,-6.596,5.427
